study_id,site_id,plot_id,tree_id,live_or_dead,genus,species,dbh,tree_height,agb,tree_area_m2,n,tree_area_m2_to_forest_area_m2,plot_size_m2,agb_m2
simard_2006,Flamingo2,550,16,live,Rhizophora,mangle,17.7,11.57,225225.99681976,0.024605013375,18,0.009,2.733890375,82382.96563729626
simard_2006,Flamingo2,550,17,live,Laguncularia,racemosa,14.2,13.29,127009.94284131694,0.0158363015,18,0.009,1.7595890555555558,72181.59401498211
simard_2006,Flamingo2,550,18,live,Laguncularia,racemosa,9.5,13.67,28456.70730673065,0.007088009375,18,0.009,0.7875565972222223,36132.90448851527
simard_2006,Flamingo2,650,1,live,Rhizophora,mangle,25.8,15.16,599928.1778790079,0.0522777015,16,0.008,6.5347126875,91806.35883603382
simard_2006,Flamingo2,650,2,live,Avicennia,germinans,23.4,16.98,270549.09993878636,0.0430039935,16,0.008,5.375499187499999,50330.04201133765
simard_2006,Flamingo2,650,3,live,Laguncularia,racemosa,23.8,14.41,486393.89309848537,0.04448678150000001,16,0.008,5.560847687500001,87467.58056183234
simard_2006,Flamingo2,650,4,live,Laguncularia,racemosa,9.1,10.15,25555.190016498756,0.006503690374999999,16,0.008,0.8129612968749999,31434.69451095911
simard_2006,Flamingo2,650,5,live,Laguncularia,racemosa,14.4,9.57,131713.564990996,0.016285536000000003,16,0.008,2.0356920000000005,64702.10866427533
simard_2006,Flamingo2,650,6,live,Laguncularia,racemosa,8,11.97,18518.27807113826,0.0050264,16,0.008,0.6283000000000001,29473.62417816052
simard_2006,Flamingo2,650,7,live,Avicennia,germinans,34.4,22.2,682131.8026149891,0.09293813599999999,16,0.008,11.617266999999998,58717.063369120224
simard_2006,Flamingo2,650,8,live,Laguncularia,racemosa,18.3,16.6,245618.37766692735,0.026301423375000008,16,0.008,3.2876779218750007,74708.77120677574
simard_2006,Flamingo2,650,9,live,Laguncularia,racemosa,27.9,14.65,735290.4979657391,0.061134375375,16,0.008,7.641796921875,96219.58100730677
simard_2006,Flamingo2,650,10,live,Rhizophora,mangle,14.5,12.24,134104.95692723908,0.016512509375,16,0.008,2.064063671875,64971.32755862024
simard_2006,Flamingo2,650,11,live,Laguncularia,racemosa,14.2,13.63,127009.94284131694,0.0158363015,16,0.008,1.9795376875,64161.416902206336
simard_2006,Flamingo2,650,12,live,Rhizophora,mangle,8.6,12.55,34481.32916698685,0.005808633499999999,16,0.008,0.7260791874999999,47489.76387232812
simard_2006,Flamingo2,650,13,live,Rhizophora,mangle,12.3,18.32,87426.14219224732,0.011881938375000003,16,0.008,1.4852422968750003,58863.21873285919
simard_2006,Flamingo2,650,14,live,Laguncularia,racemosa,22.2,19.5,405887.5767045016,0.0387064215,16,0.008,4.8383026875,83890.48865279403
simard_2006,Flamingo2,650,15,live,Rhizophora,mangle,16.4,24.62,184706.43669616038,0.021123445999999997,16,0.008,2.6404307499999997,69953.14559799018
simard_2006,Flamingo2,650,16,live,Laguncularia,racemosa,18.6,16.45,256225.10522051176,0.027170833500000005,16,0.008,3.3963541875000005,75441.22051920467
simard_2006,Flamingo2,950,1,live,Rhizophora,mangle,21.5,9.31,373446.1796442512,0.036303959375,11,0.0055,6.6007198863636365,56576.58347474342
simard_2006,Flamingo2,950,2,live,Rhizophora,mangle,16.6,8.05,190620.25846897138,0.021641793500000006,11,0.0055,3.9348715454545466,48443.83260469343
simard_2006,Flamingo2,950,3,live,Rhizophora,mangle,27,9.21,675202.1429760777,0.05725383750000001,11,0.0055,10.409788636363638,64862.23366893838
simard_2006,Flamingo2,950,4,live,Rhizophora,mangle,11,6.76,65389.649066348196,0.0095030375,11,0.0055,1.7278250000000002,37845.06478743402
simard_2006,Flamingo2,950,5,live,Avicennia,germinans,31.6,12.92,556387.0766477081,0.07842440600000002,11,0.0055,14.258982909090912,39020.10965263025
simard_2006,Flamingo2,950,6,live,Rhizophora,mangle,16.2,13.2,178906.88864303075,0.0206113815,11,0.0055,3.7475239090909094,47740.025943271634
simard_2006,Flamingo2,950,7,live,Rhizophora,mangle,21.4,12.24,368946.874738271,0.035967033499999995,11,0.0055,6.539460636363636,56418.54814243968
simard_2006,Flamingo2,950,8,live,Rhizophora,mangle,19.4,15.34,285872.594355308,0.0295583735,11,0.0055,5.374249727272727,53193.02393124554
simard_2006,Flamingo2,950,9,live,Avicennia,germinans,30,15.4,491155.53995543974,0.07068375,11,0.0055,12.85159090909091,38217.48944778564
simard_2006,Flamingo2,950,10,live,Rhizophora,mangle,17.5,8.25,218668.865512111,0.024052109375000002,11,0.0055,4.373110795454546,50003.047199123685
simard_2006,Flamingo2,950,11,live,Rhizophora,mangle,22.4,18.2,415463.49753834144,0.039406975999999996,11,0.0055,7.164904727272727,57985.90677094527
simard_2006,Flamingo5B,133,1,live,Laguncularia,racemosa,20.4,26.56,325781.5314254728,0.032684166,33,0.0165,1.9808585454545453,164464.81358956205
simard_2006,Flamingo5B,133,2,live,Laguncularia,racemosa,13.2,26.56,105046.1757404831,0.013684374,33,0.0165,0.8293559999999999,126659.933418801
simard_2006,Flamingo5B,133,3,live,Rhizophora,mangle,19.8,20.16,301451.54903202323,0.030789841500000005,33,0.0165,1.8660510000000001,161545.1823299702
simard_2006,Flamingo5B,133,4,live,Rhizophora,mangle,21.6,21.15,377979.0926721384,0.036642456000000004,33,0.0165,2.220754909090909,170202.97517967364
simard_2006,Flamingo5B,133,5,live,Laguncularia,racemosa,22.6,21.98,425177.1994144416,0.040113813500000005,33,0.0165,2.4311402121212122,174887.97943227924
simard_2006,Flamingo5B,133,6,live,Laguncularia,racemosa,17.3,21.8,212230.54695277012,0.023505488375,33,0.0165,1.424575053030303,148978.14369367287
simard_2006,Flamingo5B,133,7,live,Rhizophora,mangle,31,28,967004.3531658041,0.07547453750000001,33,0.0165,4.574214393939394,211403.37331958828
simard_2006,Flamingo5B,133,8,live,Rhizophora,mangle,34,20.9,1229513.239143106,0.09078935,33,0.0165,5.502384848484849,223450.9713513892
simard_2006,Flamingo5B,133,9,live,Laguncularia,racemosa,30.4,15.15,919092.7547743107,0.072581216,33,0.0165,4.398861575757576,208938.77630509975
simard_2006,Flamingo5B,133,10,live,Laguncularia,racemosa,24.8,22.6,541330.3731658453,0.04830370400000001,33,0.0165,2.9274972121212124,184912.34455304808
simard_2006,Flamingo5B,133,11,live,Laguncularia,racemosa,14,17.21,122411.13308321044,0.01539335,33,0.0165,0.932930303030303,131211.44493388198
simard_2006,Flamingo5B,133,12,live,Rhizophora,mangle,14.5,19.94,134104.95692723908,0.016512509375,33,0.0165,1.000758143939394,134003.36308965425
simard_2006,Flamingo5B,133,13,live,Laguncularia,racemosa,27,23.15,675202.1429760777,0.05725383750000001,33,0.0165,3.469929545454546,194586.70100681516
simard_2006,Flamingo5B,133,14,live,Rhizophora,mangle,26,24.18,612094.8562412595,0.05309135,33,0.0165,3.217657575757576,190229.9551241545
simard_2006,Flamingo5B,133,15,live,Laguncularia,racemosa,20.5,17.63,329949.9477525354,0.033005384375,33,0.0165,2.000326325757576,164948.06047586998
simard_2006,Flamingo5B,133,16,live,Laguncularia,racemosa,22,13.24,396448.69747266057,0.03801215,33,0.0165,2.3037666666666667,172087.1749769192
simard_2006,Flamingo5B,133,17,live,Rhizophora,mangle,23.607,19.1,476205.1690962703,0.043768198638337495,33,0.0165,2.6526180992931816,179522.70220246186
simard_2006,Flamingo5B,133,18,live,Laguncularia,racemosa,25.3,20.26,570166.0843340338,0.050271068375000005,33,0.0165,3.046731416666667,187140.25175144404
simard_2006,Flamingo5B,133,19,live,Rhizophora,mangle,9.1,13.22,39938.85823860167,0.006503690374999999,33,0.0165,0.39416305303030297,101325.7278467731
simard_2006,Flamingo5B,133,20,live,Avicennia,germinans,14.5,14.556,85784.97737124508,0.016512509375,33,0.0165,1.000758143939394,85719.98928088686
simard_2006,Flamingo5B,133,21,live,Rhizophora,mangle,19.86,17.23,303832.3830833368,0.030976729335000005,33,0.0165,1.8773775354545457,161838.72308335346
simard_2006,Flamingo5B,133,22,live,Laguncularia,racemosa,20.18,17.39,316725.5114550754,0.031983014615,33,0.0165,1.938364522121212,163398.32257581403
simard_2006,Flamingo5B,133,23,live,Rhizophora,mangle,3.8477,9.24,1740,0.0011627316100883752,33,0.0165,0.0704685824295985,24691.854724597924
simard_2006,Flamingo5B,133,24,live,Rhizophora,mangle,24.18,26,506844.10088893713,0.04591870861500001,33,0.0165,2.782952037272728,182124.626691605
simard_2006,Flamingo5B,133,25,live,Laguncularia,racemosa,17.63,20.5,222917.43497876026,0.024410782283749998,33,0.0165,1.4794413505303028,150676.7638330887
simard_2006,Flamingo5B,133,26,live,Laguncularia,racemosa,13.24,22,105875.81988384976,0.013767435260000002,33,0.0165,0.8343900157575759,126890.08483367445
simard_2006,Flamingo5B,133,27,live,Rhizophora,mangle,19.1,23.607,274520.4992427231,0.02865126537500001,33,0.0165,1.7364403257575762,158093.82860476646
simard_2006,Flamingo5B,133,28,live,Laguncularia,racemosa,20.26,25.3,320000.4373263974,0.032237099135,33,0.0165,1.953763583939394,163786.67304320267
simard_2006,Flamingo5B,133,29,live,Rhizophora,mangle,13.22,9.1,105460.49575842873,0.013725873215000002,33,0.0165,0.831871103939394,126775.04394492354
simard_2006,Flamingo5B,133,30,live,Avicennia,germinans,14.56,14.5,86639.37996989691,0.016649447360000003,33,0.0165,1.009057415757576,85861.69490152366
simard_2006,Flamingo5B,133,31,live,Rhizophora,mangle,17.23,19.86,210005.05396082875,0.02331565538375,33,0.0165,1.4130700232575757,148616.16940730248
simard_2006,Flamingo5B,133,32,live,Laguncularia,racemosa,17.39,20.18,215113.13935090168,0.023750690303750002,33,0.0165,1.4394357759848486,149442.67951359155
simard_2006,Flamingo5B,133,33,live,Rhizophora,mangle,9.24,3.84,41556.13518170041,0.006705343260000001,33,0.0165,0.40638444,102258.18484019814
simard_2006,Flamingo5B,233,1,live,Laguncularia,racemosa,19.7,20.41,297509.0719405841,0.030479618375,22,0.011,2.770874397727273,107370.10388655908
simard_2006,Flamingo5B,233,2,live,Avicennia,germinans,13.2,12.28,68470.81079338568,0.013684374,22,0.011,1.244034,55039.3403985628
simard_2006,Flamingo5B,233,3,live,Laguncularia,racemosa,29,26.37,813060.4194631185,0.0660500375,22,0.011,6.004548863636365,135407.4116020646
simard_2006,Flamingo5B,233,4,live,Rhizophora,mangle,28.2,24.65,756024.2165643343,0.06245616150000001,22,0.011,5.677832863636365,133153.65822165803
simard_2006,Flamingo5B,233,5,live,Rhizophora,mangle,17.2,16.51,209055.68741480057,0.023234533999999998,22,0.011,2.1122303636363635,98973.90503131272
simard_2006,Flamingo5B,233,6,live,Avicennia,germinans,28,21.46,416205.01694171375,0.0615734,22,0.011,5.597581818181818,74354.43204953521
simard_2006,Flamingo5B,233,7,live,Avicennia,germinans,8,11.74,20584.674521546865,0.0050264,22,0.011,0.4569454545454546,45048.42824626283
simard_2006,Flamingo5B,233,8,live,Rhizophora,mangle,21.4,13.09,368946.874738271,0.035967033499999995,22,0.011,3.269730318181818,112837.09628487936
simard_2006,Flamingo5B,233,9,live,Laguncularia,racemosa,22.4,20.25,415463.49753834144,0.039406975999999996,22,0.011,3.5824523636363637,115971.81354189054
simard_2006,Flamingo5B,233,10,live,Laguncularia,racemosa,23,16.49,445020.89090587734,0.0415463375,22,0.011,3.7769397727272733,117825.78428157837
simard_2006,Flamingo5B,233,11,live,Laguncularia,racemosa,13.7,20.89,115707.49721800807,0.014740703374999999,22,0.011,1.3400639431818182,86344.75825330747
simard_2006,Flamingo5B,233,12,live,Rhizophora,mangle,21,21.25,351283.8561383045,0.03463503750000001,22,0.011,3.1486397727272735,111566.86108745656
simard_2006,Flamingo5B,233,13,live,Avicennia,germinans,25,22.29,317091.10285899177,0.0490859375,22,0.011,4.462357954545455,71059.0916481713
simard_2006,Flamingo5B,233,14,live,Rhizophora,mangle,21.5,23.67,373446.1796442512,0.036303959375,22,0.011,3.3003599431818182,113153.16694948684
simard_2006,Flamingo5B,233,15,live,Rhizophora,mangle,27.4,22.49,701519.0816111625,0.058962813499999996,22,0.011,5.360255772727273,130874.18051587358
simard_2006,Flamingo5B,233,16,live,Avicennia,germinans,18.8,8.11,159995.17063280658,0.027758294000000006,22,0.011,2.5234812727272735,63402.55914001314
simard_2006,Flamingo5B,233,17,live,Rhizophora,mangle,15.1,9.51,149014.3484213142,0.017907335375,22,0.011,1.6279395795454545,91535.55223647875
simard_2006,Flamingo5B,233,18,live,Avicennia,germinans,21.1,17.71,211059.9973704189,0.034965680375,22,0.011,3.1786982159090913,66398.24954570492
simard_2006,Flamingo5B,233,19,live,Avicennia,germinans,14.7,12.45,88652.22480517885,0.016971168374999998,22,0.011,1.5428334886363635,57460.65629125947
simard_2006,Flamingo5B,233,20,live,Laguncularia,racemosa,27.2,21.01,688283.2102861946,0.058105184,22,0.011,5.282289454545454,130300.16931274395
simard_2006,Flamingo5B,233,21,live,Laguncularia,racemosa,18.8,15.83,263450.13973984134,0.027758294000000006,22,0.011,2.5234812727272735,104399.48280460801
simard_2006,Flamingo5B,233,22,live,Avicennia,germinans,15.9,10.28,107023.98901869183,0.019855065375,22,0.011,1.8050059431818184,59292.873479426155
simard_2006,Flamingo5B,33,1,live,Laguncularia,racemosa,20,11.46,309432.5625380361,0.031415000000000005,14,0.007,4.487857142857144,68948.84411161076
simard_2006,Flamingo5B,33,2,live,Laguncularia,racemosa,21.2,20,360048.7136056741,0.035297894,14,0.007,5.042556285714286,71402.02175347114
simard_2006,Flamingo5B,33,3,live,Rhizophora,mangle,15.8,10.15,167647.25671147628,0.019606101500000004,14,0.007,2.8008716428571434,59855.38721098295
simard_2006,Flamingo5B,33,4,live,Rhizophora,mangle,30.3,13.55,911252.7653940774,0.07210449337500001,14,0.007,10.300641910714287,88465.62896689295
simard_2006,Flamingo5B,33,5,live,Rhizophora,mangle,7.4,11.86,23328.69775615229,0.004300713500000001,14,0.007,0.614387642857143,37970.64935691857
simard_2006,Flamingo5B,33,6,live,Rhizophora,mangle,10.5,10.27,57940.22838766252,0.008658759375000002,14,0.007,1.2369656250000003,46840.61320431803
simard_2006,Flamingo5B,33,7,live,Laguncularia,racemosa,27.3,27,694881.7527774579,0.05853321337500001,14,0.007,8.361887625000001,83101.06329340414
simard_2006,Flamingo5B,33,8,live,Laguncularia,racemosa,21.2,14.2,360048.7136056741,0.035297894,14,0.007,5.042556285714286,71402.02175347114
simard_2006,Flamingo5B,33,9,live,Rhizophora,mangle,22.8,21.19,435029.41913682385,0.040826934,14,0.007,5.832419142857143,74588.16118687157
simard_2006,Flamingo5B,33,10,live,Rhizophora,mangle,13.9,13.86,120150.75546679483,0.015174230375000002,14,0.007,2.1677471964285715,55426.55327371513
simard_2006,Flamingo5B,33,11,live,Laguncularia,racemosa,13.3,13.61,107127.82601390027,0.013892498375000003,14,0.007,1.9846426250000004,53978.39624345479
simard_2006,Flamingo5B,33,12,live,Rhizophora,mangle,16.9,12,199707.07791242495,0.022431095374999998,14,0.007,3.204442196428571,62321.94736887542
simard_2006,Flamingo5B,33,13,live,Rhizophora,mangle,19.7,14.07,297509.0719405841,0.030479618375,14,0.007,4.354231196428572,68326.42974599214
simard_2006,Flamingo5B,33,14,live,Rhizophora,mangle,7.3,10.97,22517.87798260226,0.0041852633750000005,14,0.007,0.5978947678571429,37661.94185526396
simard_2006,Flamingo5B,333,1,live,Laguncularia,racemosa,20.3,22.58,321645.6807106608,0.032364518375000005,14,0.007,4.623502625,69567.53500505709
simard_2006,Flamingo5B,333,2,live,Laguncularia,racemosa,14.5,21.89,134104.95692723908,0.016512509375,14,0.007,2.358929910714286,56849.911613792705
simard_2006,Flamingo5B,333,3,live,Laguncularia,racemosa,21.4,14.73,368946.874738271,0.035967033499999995,14,0.007,5.138147642857142,71805.4249085596
simard_2006,Flamingo5B,333,4,live,Laguncularia,racemosa,27.4,22.14,701519.0816111625,0.058962813499999996,14,0.007,8.423259071428571,83283.56941919228
simard_2006,Flamingo5B,333,5,live,Laguncularia,racemosa,22.1,22.14,401151.05320723157,0.038358500375000014,14,0.007,5.479785767857145,73205.60879592573
simard_2006,Flamingo5B,333,6,live,Avicennia,germinans,11.3,8.76,47153.756885871684,0.010028453375000001,14,0.007,1.4326361964285717,32913.97844297219
simard_2006,Flamingo5B,333,7,live,Rhizophora,mangle,26.8,18.94,662275.1957116323,0.05640877400000001,14,0.007,8.058396285714286,82184.49083792223
simard_2006,Flamingo5B,333,8,live,Rhizophora,mangle,27.2,22.78,688283.2102861946,0.058105184,14,0.007,8.300740571428571,82918.28956265523
simard_2006,Flamingo5B,333,9,live,Rhizophora,mangle,22.2,20.54,405887.5767045016,0.0387064215,14,0.007,5.529488785714285,73404.17757119477
simard_2006,Flamingo5B,333,10,live,Laguncularia,racemosa,16,14.3,173220.77610095116,0.0201056,14,0.007,2.8722285714285714,60308.84095509003
simard_2006,Flamingo5B,333,11,live,Rhizophora,mangle,22,20.85,396448.69747266057,0.03801215,14,0.007,5.430307142857143,73006.68029323845
simard_2006,Flamingo5B,333,12,live,Rhizophora,mangle,20,19.71,309432.5625380361,0.031415000000000005,14,0.007,4.487857142857144,68948.84411161076
simard_2006,Flamingo5B,333,13,live,Rhizophora,mangle,29.8,20.66,872670.5333148259,0.0697444415,14,0.007,9.963491642857143,87586.81841625732
simard_2006,Flamingo5B,333,14,live,Rhizophora,mangle,24.3,17.19,513410.01548861596,0.046375608375,14,0.007,6.625086910714286,77494.83477089397
simard_2006,Flamingo5B,433,1,live,Laguncularia,racemosa,27.4,24.45,701519.0816111625,0.058962813499999996,16,0.008,7.3703516874999995,95181.22219336261
simard_2006,Flamingo5B,433,2,live,Avicennia,germinans,25.7,19.45,338818.824729374,0.05187323337500001,16,0.008,6.484154171875001,52253.3572997076
simard_2006,Flamingo5B,433,3,live,Rhizophora,mangle,5.8,8.7,12382.285359399597,0.0026420015000000003,16,0.008,0.3302501875,37493.65126219526
simard_2006,Flamingo5B,433,4,live,Rhizophora,mangle,23.8,22.75,486393.89309848537,0.04448678150000001,16,0.008,5.560847687500001,87467.58056183234
simard_2006,Flamingo5B,433,5,live,Rhizophora,mangle,19,15.26,270799.2066381471,0.0283520375,16,0.008,3.5440046874999998,76410.51028890524
simard_2006,Flamingo5B,433,6,live,Rhizophora,mangle,15.6,18.91,162185.48389353495,0.019112886,16,0.008,2.38911075,67885.2932596511
simard_2006,Flamingo5B,433,7,live,Laguncularia,racemosa,31.1,23,975135.6557146643,0.07596225537500001,16,0.008,9.495281921875002,102696.86184547826
simard_2006,Flamingo5B,433,8,live,Rhizophora,mangle,26.9,23.03,668719.4471652551,0.05683052037499999,16,0.008,7.103815046874999,94135.25588049028
simard_2006,Flamingo5B,433,9,live,Laguncularia,racemosa,14.5,14.69,134104.95692723908,0.016512509375,16,0.008,2.064063671875,64971.32755862024
simard_2006,Flamingo5B,433,10,live,Rhizophora,mangle,20.8,21,342651.54635261756,0.03397846400000001,16,0.008,4.247308000000001,80674.99374959797
simard_2006,Flamingo5B,433,11,live,Laguncularia,racemosa,26.6,23.82,649501.6824940488,0.05556999350000001,16,0.008,6.946249187500001,93503.94219413378
simard_2006,Flamingo5B,433,12,live,Rhizophora,mangle,23.6,23.7,475838.12210814527,0.043742246000000005,16,0.008,5.46778075,87025.82343085817
simard_2006,Flamingo5B,433,13,live,Laguncularia,racemosa,20.4,16.22,325781.5314254728,0.032684166,16,0.008,4.08552075,79740.51567978766
simard_2006,Flamingo5B,433,14,live,Rhizophora,mangle,18.6,17.62,256225.10522051176,0.027170833500000005,16,0.008,3.3963541875000005,75441.22051920467
simard_2006,Flamingo5B,433,15,live,Rhizophora,mangle,23.1,27.4,450069.07504146564,0.041908395375000004,16,0.008,5.238549421875001,85914.82847562317
simard_2006,Flamingo5B,433,16,live,Avicennia,germinans,41.2,18.65,1051674.5253520904,0.13331269400000004,16,0.008,16.664086750000003,63110.240670830055
simard_2006,Flamingo5B,633,1,live,Rhizophora,mangle,14.5,14.84,134104.95692723908,0.016512509375,11,0.0055,3.0022744318181824,44667.78769655141
simard_2006,Flamingo5B,633,2,live,Rhizophora,mangle,6.6,8.69,17326.157485750893,0.0034210935,11,0.0055,0.622017,27854.79735401266
simard_2006,Flamingo5B,633,3,live,Rhizophora,mangle,14.3,15.41,129348.5970469346,0.016060133375,11,0.0055,2.9200242500000004,44297.096863813575
simard_2006,Flamingo5B,633,4,live,Rhizophora,mangle,9.2,11.2,41090.02223594582,0.006647413999999999,11,0.0055,1.2086207272727272,33997.44957929535
simard_2006,Flamingo5B,633,5,live,Rhizophora,mangle,16.5,9.91,187649.01113972144,0.021381834375000002,11,0.0055,3.8876062500000006,48268.52285766374
simard_2006,Flamingo5B,633,6,live,Rhizophora,mangle,18.6,13.54,256225.10522051176,0.027170833500000005,11,0.0055,4.940151545454547,51865.83910695321
simard_2006,Flamingo5B,633,7,live,Rhizophora,mangle,20.5,16.3,329949.9477525354,0.033005384375,11,0.0055,6.0009789772727276,54982.68682528999
simard_2006,Flamingo5B,633,8,live,Rhizophora,mangle,20.3,12.24,321645.6807106608,0.032364518375000005,11,0.0055,5.884457886363638,54660.206075401984
simard_2006,Flamingo5B,633,9,live,Rhizophora,mangle,19.2,9.82,278273.0959412318,0.028952064000000003,11,0.0055,5.264011636363637,52863.313222738616
simard_2006,Flamingo5B,633,10,live,Rhizophora,mangle,23.6,12,475838.12210814527,0.043742246000000005,11,0.0055,7.953135636363638,59830.25360871498
simard_2006,Flamingo5B,633,11,live,Rhizophora,mangle,9.9,10.16,49720.962957812204,0.007697460375000001,11,0.0055,1.3995382500000002,35526.6910052742
simard_2006,Flamingo5B,733,1,live,Rhizophora,mangle,16,17.01,173220.77610095116,0.0201056,10,0.005,4.02112,43077.74353935003
simard_2006,Flamingo5B,733,2,live,Laguncularia,racemosa,25.8,18.68,599928.1778790079,0.0522777015,10,0.005,10.455540300000001,57378.974272521125
simard_2006,Flamingo5B,733,3,live,Laguncularia,racemosa,33.2,16.69,1155705.1346956557,0.08656717400000002,10,0.005,17.313434800000003,66751.92693108218
simard_2006,Flamingo5B,733,4,live,Rhizophora,mangle,27.6,15.16,714910.4389113963,0.05982672600000001,10,0.005,11.965345200000002,59748.4173637879
simard_2006,Flamingo5B,733,5,live,Rhizophora,mangle,11.6,6.46,75072.14020200452,0.010568006000000001,10,0.005,2.1136012,35518.592723170535
simard_2006,Flamingo5B,733,6,live,Rhizophora,mangle,22.7,18.11,430085.94859667774,0.040469588375000004,10,0.005,8.093917675,53136.93144237197
simard_2006,Flamingo5B,733,7,live,Rhizophora,mangle,5.9,6.11,12945.035788719242,0.0027338903750000003,10,0.005,0.5467780750000001,23675.118627825814
simard_2006,Flamingo5B,733,8,live,Rhizophora,mangle,5.1,5.8,8862.790490434978,0.002042760375,10,0.005,0.408552075,21693.172138300797
simard_2006,Flamingo5B,733,9,live,Rhizophora,mangle,7.5,8.43,24157.239777367053,0.004417734375,10,0.005,0.8835468750000001,27341.209007577614
simard_2006,Flamingo5B,733,10,live,Rhizophora,mangle,15.6,15.2,162185.48389353495,0.019112886,10,0.005,3.8225771999999996,42428.308287281936
